state,month,enroll,year,eligible_pop,takeup,elig2018,takeup_static,ncsl_year,dem_house_seats,total_house_seats,dem_share_house,dem_senate_seats,total_senate_seats,dem_share_sen,dem_margin,dem_control,sen_margin,gov_dem,mood,expanded,expansion_date,post_expansion,covid,year_f,restrictive_waiver
Missouri,2021-10-01,1136697.0,2021,1164745.25,97.5918983142451,1199818,94.73911876634624,2021,48.0,163.0,0.294478527607362,10.0,34.0,0.29411764705882354,-0.20552147239263802,0.0,-0.20588235294117646,0.0,0.40772916666666664,1,2021-07-01,1.0,1.0,2021,0.0
Montana,2021-10-01,298138.0,2021,198139.25,150.46892526341952,210360,141.72751473664195,2021,33.0,100.0,0.33,19.0,50.0,0.38,-0.16999999999999998,0.0,-0.12,0.0,0.39587500000000003,1,2016-01-01,1.0,1.0,2021,0.0
Nevada,2021-10-01,823371.0,2021,612640.0,134.3971990075738,595228,138.32867405431196,2021,26.0,42.0,0.6190476190476191,12.0,21.0,0.5714285714285714,0.11904761904761907,1.0,0.0714285714285714,1.0,0.4991041666666667,1,2014-01-01,1.0,1.0,2021,0.0
New Hampshire,2021-10-01,231312.0,2021,148243.5,156.03517186251,155659,148.60175126398087,2021,187.0,400.0,0.4675,10.0,24.0,0.4166666666666667,-0.03249999999999997,0.0,-0.08333333333333331,0.0,0.5233333333333333,1,2014-08-15,1.0,1.0,2021,0.0
New Jersey,2021-10-01,2043566.0,2021,1280532.5,159.5872029800103,1255020,162.83134930120636,2021,52.0,80.0,0.65,25.0,40.0,0.625,0.15000000000000002,1.0,0.125,1.0,0.5670416666666667,1,2014-01-01,1.0,1.0,2021,0.0
New Mexico,2021-10-01,857931.0,2021,540428.25,158.75021337245045,585602,146.50411030016974,2021,45.0,70.0,0.6428571428571429,27.0,42.0,0.6428571428571429,0.1428571428571429,1.0,0.1428571428571429,1.0,0.5370416666666668,1,2014-01-01,1.0,1.0,2021,0.0
New York,2021-10-01,7014267.0,2021,3821034.25,183.5698541566331,3765183,186.29285747864049,2021,106.0,150.0,0.7066666666666667,43.0,63.0,0.6825396825396826,0.20666666666666667,1.0,0.18253968253968256,1.0,0.5986041666666666,1,2014-01-01,1.0,1.0,2021,0.0
North Carolina,2021-10-01,2209356.0,2021,2023483.25,109.18578149831484,2153017,102.61674663971534,2021,51.0,120.0,0.425,22.0,50.0,0.44,-0.07500000000000001,0.0,-0.06,1.0,0.4844791666666666,1,2023-12-01,0.0,1.0,2021,0.0
North Dakota,2021-10-01,115983.0,2021,122317.25,94.82145813448226,122160,94.94351669941061,2021,14.0,94.0,0.14893617021276595,7.0,47.0,0.14893617021276595,-0.35106382978723405,0.0,-0.35106382978723405,0.0,0.3150833333333333,1,2014-01-01,1.0,1.0,2021,0.0
Ohio,2021-10-01,3140554.0,2021,2203677.0,142.5142613913019,2296371,136.76161212626357,2021,35.0,99.0,0.35353535353535354,8.0,33.0,0.24242424242424243,-0.14646464646464646,0.0,-0.25757575757575757,0.0,0.4507916666666667,1,2014-01-01,1.0,1.0,2021,0.0
Oklahoma,2021-10-01,1090053.0,2021,905987.5,120.31656065894948,885167,123.1465926768621,2021,19.0,101.0,0.18811881188118812,9.0,48.0,0.1875,-0.3118811881188119,0.0,-0.3125,0.0,0.32333333333333336,1,2021-07-01,1.0,1.0,2021,0.0
Oregon,2021-10-01,1246420.0,2021,753097.25,165.5058493441584,797451,156.30051250797854,2021,37.0,60.0,0.6166666666666667,18.0,30.0,0.6,0.1166666666666667,1.0,0.09999999999999998,1.0,0.5629375,1,2014-01-01,1.0,1.0,2021,0.0
Pennsylvania,2021-10-01,3485696.0,2021,2182570.75,159.705979748881,2259652,154.25808929870618,2021,90.0,203.0,0.4433497536945813,21.0,50.0,0.42,-0.056650246305418706,0.0,-0.08000000000000002,1.0,0.49802083333333336,1,2015-01-01,1.0,1.0,2021,0.0
Rhode Island,2021-10-01,342734.0,2021,166756.25,205.52992766388067,188712,181.61749120352707,2021,65.0,75.0,0.8666666666666667,33.0,38.0,0.868421052631579,0.3666666666666667,1.0,0.368421052631579,1.0,0.5905625,1,2014-01-01,1.0,1.0,2021,0.0
South Carolina,2021-10-01,1202963.0,2021,1051991.0,114.35107334568451,1124024,107.02289274962101,2021,43.0,124.0,0.3467741935483871,16.0,46.0,0.34782608695652173,-0.15322580645161288,0.0,-0.15217391304347827,0.0,0.427875,0,,0.0,1.0,2021,0.0
South Dakota,2021-10-01,132892.0,2021,157435.25,84.41057514120884,166237,79.94128864211937,2021,8.0,70.0,0.11428571428571428,3.0,35.0,0.08571428571428572,-0.38571428571428573,0.0,-0.41428571428571426,0.0,0.35410416666666666,1,2023-07-01,0.0,1.0,2021,0.0
Tennessee,2021-10-01,1634731.0,2021,1387387.0,117.8280465364026,1514870,107.91229610461623,2021,26.0,99.0,0.26262626262626265,6.0,33.0,0.18181818181818182,-0.23737373737373735,0.0,-0.3181818181818182,0.0,0.368875,0,,0.0,1.0,2021,0.0
Texas,2021-10-01,5219191.0,2021,6094799.25,85.6335177897779,6299251,82.85415202537571,2021,67.0,150.0,0.44666666666666666,12.0,31.0,0.3870967741935484,-0.053333333333333344,0.0,-0.11290322580645162,0.0,0.46095833333333336,0,,0.0,1.0,2021,0.0
Utah,2021-10-01,432514.0,2021,432203.25,100.0718990428693,456764,94.69091259381213,2021,17.0,75.0,0.22666666666666666,6.0,29.0,0.20689655172413793,-0.2733333333333333,0.0,-0.2931034482758621,0.0,0.3784375,1,2020-01-01,1.0,1.0,2021,0.0
Vermont,2021-10-01,183477.0,2021,94761.0,193.62079336435875,96287,190.55220330885788,2021,93.0,150.0,0.62,21.0,30.0,0.7,0.12,1.0,0.19999999999999996,0.0,0.6561041666666667,1,2014-01-01,1.0,1.0,2021,0.0
Virginia,2021-10-01,1804445.0,2021,1281001.0,140.86210705534188,1298806,138.93106437758988,2021,55.0,100.0,0.55,21.0,40.0,0.525,0.050000000000000044,1.0,0.025000000000000022,1.0,0.5395625000000001,1,2019-01-01,1.0,1.0,2021,0.0
Washington,2021-10-01,2031925.0,2021,1115039.75,182.2289295067732,1136840,178.73447450828613,2021,57.0,98.0,0.5816326530612245,29.0,49.0,0.5918367346938775,0.08163265306122447,1.0,0.09183673469387754,1.0,0.572875,1,2014-01-01,1.0,1.0,2021,0.0
West Virginia,2021-10-01,604670.0,2021,439259.5,137.6566699183512,462592,130.7134580796901,2021,23.0,100.0,0.23,11.0,34.0,0.3235294117647059,-0.27,0.0,-0.1764705882352941,0.0,0.2935625,1,2014-01-01,1.0,1.0,2021,0.0
Wisconsin,2021-10-01,1316781.0,2021,916419.25,143.68761895824426,951649,138.36834799385068,2021,38.0,99.0,0.3838383838383838,12.0,33.0,0.36363636363636365,-0.11616161616161619,0.0,-0.13636363636363635,1.0,0.49324999999999997,0,,0.0,1.0,2021,0.0
Wyoming,2021-10-01,72132.0,2021,98433.25,73.28011622089082,93266,77.3400810584779,2021,7.0,60.0,0.11666666666666667,2.0,30.0,0.06666666666666667,-0.3833333333333333,0.0,-0.43333333333333335,0.0,0.2657083333333333,0,,0.0,1.0,2021,0.0
Alabama,2021-11-01,1079278.0,2021,1146645.5,94.12481887383677,1174119,91.92236902733028,2021,27.0,105.0,0.2571428571428571,8.0,35.0,0.22857142857142856,-0.24285714285714288,0.0,-0.27142857142857146,0.0,0.3595,0,,0.0,1.0,2021,0.0
Alaska,2021-11-01,255230.0,2021,113625.0,224.62486248624862,114607,222.70018410742802,2021,15.0,40.0,0.375,7.0,20.0,0.35,-0.125,0.0,-0.15000000000000002,0.0,0.4245,1,2015-09-01,1.0,1.0,2021,0.0
Arizona,2021-11-01,2128187.0,2021,1350122.8333333333,157.62913917585524,1492698,142.57317957148734,2021,28.0,60.0,0.4666666666666667,14.0,30.0,0.4666666666666667,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.49124999999999996,1,2014-01-01,1.0,1.0,2021,0.0
Arkansas,2021-11-01,1007113.0,2021,738823.3333333334,136.31310146313734,761746,132.21113074436886,2021,22.0,100.0,0.22,7.0,35.0,0.2,-0.28,0.0,-0.3,0.0,0.34625,1,2014-01-01,1.0,1.0,2021,0.0
California,2021-11-01,13227010.0,2021,6936511.0,190.68678763718532,7534254,175.5583233588886,2021,60.0,80.0,0.75,30.0,40.0,0.75,0.25,1.0,0.25,1.0,0.6265000000000001,1,2014-01-01,1.0,1.0,2021,0.0
Colorado,2021-11-01,1574298.0,2021,799324.1666666666,196.95363478938978,820836,191.79202666549713,2021,41.0,65.0,0.6307692307692307,20.0,35.0,0.5714285714285714,0.13076923076923075,1.0,0.0714285714285714,1.0,0.5505,1,2014-01-01,1.0,1.0,2021,0.0
Connecticut,2021-11-01,963995.0,2021,507939.0,189.7855844894761,530145,181.83610144394459,2021,97.0,151.0,0.6423841059602649,23.0,36.0,0.6388888888888888,0.14238410596026485,1.0,0.13888888888888884,1.0,0.5872499999999999,1,2014-01-01,1.0,1.0,2021,0.0
Delaware,2021-11-01,278408.0,2021,145928.33333333334,190.78406066904986,165961,167.75507498749707,2021,26.0,41.0,0.6341463414634146,14.0,21.0,0.6666666666666666,0.13414634146341464,1.0,0.16666666666666663,1.0,0.581,1,2014-01-01,1.0,1.0,2021,0.0
Florida,2021-11-01,4488890.0,2021,4189316.1666666665,107.15090056264951,4384883,102.37194470183127,2021,42.0,120.0,0.35,16.0,40.0,0.4,-0.15000000000000002,0.0,-0.09999999999999998,0.0,0.46799999999999997,0,,0.0,1.0,2021,0.0
Georgia,2021-11-01,2286427.0,2021,2051538.5,111.44938298745063,2209726,103.47106383325352,2021,76.0,180.0,0.4222222222222222,22.0,56.0,0.39285714285714285,-0.07777777777777778,0.0,-0.10714285714285715,0.0,0.49224999999999997,0,,0.0,1.0,2021,0.0
Hawaii,2021-11-01,434403.0,2021,212504.66666666666,204.42045194301616,185180,234.584188357274,2021,47.0,51.0,0.9215686274509803,24.0,25.0,0.96,0.42156862745098034,1.0,0.45999999999999996,1.0,0.63025,1,2014-01-01,1.0,1.0,2021,0.0
Idaho,2021-11-01,406367.0,2021,329100.1666666667,123.47821154754809,341618,118.95362656534492,2021,12.0,70.0,0.17142857142857143,7.0,35.0,0.2,-0.32857142857142857,0.0,-0.3,0.0,0.3215,1,2020-01-01,1.0,1.0,2021,0.0
Illinois,2021-11-01,3531035.0,2021,2140498.0,164.96324687058805,2253479,156.69260729742766,2021,73.0,118.0,0.6186440677966102,41.0,59.0,0.6949152542372882,0.11864406779661019,1.0,0.19491525423728817,1.0,0.57175,1,2014-01-01,1.0,1.0,2021,0.0
Indiana,2021-11-01,1849167.0,2021,1233083.8333333333,149.9627965278922,1293314,142.97896721136553,2021,29.0,100.0,0.29,11.0,50.0,0.22,-0.21000000000000002,0.0,-0.28,0.0,0.40575,1,2015-02-01,1.0,1.0,2021,1.0
Iowa,2021-11-01,802055.0,2021,511543.6666666667,156.7911113485913,533922,150.21950771835586,2021,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,0.0,0.44175,1,2014-01-01,1.0,1.0,2021,0.0
Kansas,2021-11-01,463261.0,2021,507026.8333333333,91.36814258022504,526814,87.9363494516091,2021,41.0,125.0,0.328,11.0,40.0,0.275,-0.172,0.0,-0.22499999999999998,1.0,0.41025,0,,0.0,1.0,2021,0.0
Kentucky,2021-11-01,1517734.0,2021,1036514.1666666666,146.426749272602,1057085,143.5772903787302,2021,25.0,100.0,0.25,8.0,38.0,0.21052631578947367,-0.25,0.0,-0.2894736842105263,1.0,0.3585,1,2014-01-01,1.0,1.0,2021,0.0
Louisiana,2021-11-01,1799275.0,2021,1195411.8333333333,150.51507353602406,1237143,145.4379162311875,2021,35.0,105.0,0.3333333333333333,12.0,39.0,0.3076923076923077,-0.16666666666666669,0.0,-0.1923076923076923,1.0,0.3905,1,2016-07-01,1.0,1.0,2021,0.0
Maine,2021-11-01,336071.0,2021,214228.83333333334,156.87477487079627,231999,144.85881404661228,2021,80.0,151.0,0.5298013245033113,21.0,35.0,0.6,0.0298013245033113,1.0,0.09999999999999998,1.0,0.52575,1,2019-01-01,1.0,1.0,2021,0.0
Maryland,2021-11-01,1572390.0,2021,855718.1666666666,183.7509195492519,793697,198.10960605873527,2021,99.0,141.0,0.7021276595744681,32.0,47.0,0.6808510638297872,0.2021276595744681,1.0,0.18085106382978722,0.0,0.64825,1,2014-01-01,1.0,1.0,2021,0.0
Massachusetts,2021-11-01,1845572.0,2021,990191.1666666666,186.38542355541784,972871,189.7036708875072,2021,128.0,160.0,0.8,37.0,40.0,0.925,0.30000000000000004,1.0,0.42500000000000004,0.0,0.649,1,2014-01-01,1.0,1.0,2021,0.0
Michigan,2021-11-01,2847018.0,2021,1907521.8333333333,149.2521841820771,1999842,142.36214660958214,2021,52.0,110.0,0.4727272727272727,16.0,38.0,0.42105263157894735,-0.027272727272727282,0.0,-0.07894736842105265,1.0,0.503,1,2014-04-01,1.0,1.0,2021,0.0
Minnesota,2021-11-01,1269137.0,2021,791836.5,160.27765832971832,814317,155.85294179048208,2021,70.0,134.0,0.5223880597014925,31.0,67.0,0.4626865671641791,0.02238805970149249,1.0,-0.03731343283582089,1.0,0.5205,1,2014-01-01,1.0,1.0,2021,0.0
Mississippi,2021-11-01,710576.0,2021,784655.1666666666,90.55901626425707,831252,85.48262139519665,2021,46.0,122.0,0.3770491803278688,16.0,52.0,0.3076923076923077,-0.12295081967213117,0.0,-0.1923076923076923,0.0,0.40775,0,,0.0,1.0,2021,0.0
Missouri,2021-11-01,1177651.0,2021,1167413.1666666667,100.8769674375496,1199818,98.15246979125168,2021,48.0,163.0,0.294478527607362,10.0,34.0,0.29411764705882354,-0.20552147239263802,0.0,-0.20588235294117646,0.0,0.40725,1,2021-07-01,1.0,1.0,2021,0.0
Montana,2021-11-01,300303.0,2021,198425.16666666666,151.3432015932119,210360,142.7567027952082,2021,33.0,100.0,0.33,19.0,50.0,0.38,-0.16999999999999998,0.0,-0.12,0.0,0.3955,1,2016-01-01,1.0,1.0,2021,0.0
Nevada,2021-11-01,829111.0,2021,608160.0,136.33106419363327,595228,139.29301040945654,2021,26.0,42.0,0.6190476190476191,12.0,21.0,0.5714285714285714,0.11904761904761907,1.0,0.0714285714285714,1.0,0.49875,1,2014-01-01,1.0,1.0,2021,0.0
New Hampshire,2021-11-01,233812.0,2021,148880.0,157.04728640515853,155659,150.20782608137017,2021,187.0,400.0,0.4675,10.0,24.0,0.4166666666666667,-0.03249999999999997,0.0,-0.08333333333333331,0.0,0.523,1,2014-08-15,1.0,1.0,2021,0.0
New Jersey,2021-11-01,2056855.0,2021,1275328.3333333333,161.28042843868965,1255020,163.89021688897387,2021,52.0,80.0,0.65,25.0,40.0,0.625,0.15000000000000002,1.0,0.125,1.0,0.5665,1,2014-01-01,1.0,1.0,2021,0.0
New Mexico,2021-11-01,861297.0,2021,538981.8333333334,159.8007477679365,585602,147.0789034190457,2021,45.0,70.0,0.6428571428571429,27.0,42.0,0.6428571428571429,0.1428571428571429,1.0,0.1428571428571429,1.0,0.5365,1,2014-01-01,1.0,1.0,2021,0.0
New York,2021-11-01,7034181.0,2021,3823917.1666666665,183.95223257756237,3765183,186.82175607400754,2021,106.0,150.0,0.7066666666666667,43.0,63.0,0.6825396825396826,0.20666666666666667,1.0,0.18253968253968256,1.0,0.59775,1,2014-01-01,1.0,1.0,2021,0.0
North Carolina,2021-11-01,2225504.0,2021,2019305.5,110.21135732062335,2153017,103.36676394101858,2021,51.0,120.0,0.425,22.0,50.0,0.44,-0.07500000000000001,0.0,-0.06,1.0,0.48424999999999996,1,2023-12-01,0.0,1.0,2021,0.0
North Dakota,2021-11-01,117159.0,2021,122071.16666666667,95.97598122406737,122160,95.90618860510806,2021,14.0,94.0,0.14893617021276595,7.0,47.0,0.14893617021276595,-0.35106382978723405,0.0,-0.35106382978723405,0.0,0.315,1,2014-01-01,1.0,1.0,2021,0.0
Ohio,2021-11-01,3156921.0,2021,2202109.0,143.35897995966593,2296371,137.47434539105396,2021,35.0,99.0,0.35353535353535354,8.0,33.0,0.24242424242424243,-0.14646464646464646,0.0,-0.25757575757575757,0.0,0.4505,1,2014-01-01,1.0,1.0,2021,0.0
Oklahoma,2021-11-01,1107281.0,2021,906876.3333333334,122.0983456399237,885167,125.09289207573259,2021,19.0,101.0,0.18811881188118812,9.0,48.0,0.1875,-0.3118811881188119,0.0,-0.3125,0.0,0.323,1,2021-07-01,1.0,1.0,2021,0.0
Oregon,2021-11-01,1256231.0,2021,752445.8333333334,166.95301433658014,797451,157.53080753551,2021,37.0,60.0,0.6166666666666667,18.0,30.0,0.6,0.1166666666666667,1.0,0.09999999999999998,1.0,0.56275,1,2014-01-01,1.0,1.0,2021,0.0
Pennsylvania,2021-11-01,3504694.0,2021,2181841.8333333335,160.63006705878695,2259652,155.09883822818736,2021,90.0,203.0,0.4433497536945813,21.0,50.0,0.42,-0.056650246305418706,0.0,-0.08000000000000002,1.0,0.49775,1,2015-01-01,1.0,1.0,2021,0.0
Rhode Island,2021-11-01,344557.0,2021,165667.83333333334,207.9806279030228,188712,182.58351350205604,2021,65.0,75.0,0.8666666666666667,33.0,38.0,0.868421052631579,0.3666666666666667,1.0,0.368421052631579,1.0,0.5902499999999999,1,2014-01-01,1.0,1.0,2021,0.0
South Carolina,2021-11-01,1209888.0,2021,1049579.6666666667,115.27357459605257,1124024,107.63898279752033,2021,43.0,124.0,0.3467741935483871,16.0,46.0,0.34782608695652173,-0.15322580645161288,0.0,-0.15217391304347827,0.0,0.4275,0,,0.0,1.0,2021,0.0
South Dakota,2021-11-01,133898.0,2021,157649.83333333334,84.93380371477292,166237,80.54644874486426,2021,8.0,70.0,0.11428571428571428,3.0,35.0,0.08571428571428572,-0.38571428571428573,0.0,-0.41428571428571426,0.0,0.35375,1,2023-07-01,0.0,1.0,2021,0.0
Tennessee,2021-11-01,1646812.0,2021,1384034.3333333333,118.98635462559577,1514870,108.70979027903385,2021,26.0,99.0,0.26262626262626265,6.0,33.0,0.18181818181818182,-0.23737373737373735,0.0,-0.3181818181818182,0.0,0.3685,0,,0.0,1.0,2021,0.0
Texas,2021-11-01,5225960.0,2021,6092689.166666667,85.77427564484046,6299251,82.96160924528964,2021,67.0,150.0,0.44666666666666666,12.0,31.0,0.3870967741935484,-0.053333333333333344,0.0,-0.11290322580645162,0.0,0.4605,0,,0.0,1.0,2021,0.0
Utah,2021-11-01,437901.0,2021,429745.1666666667,101.89783014817695,456764,95.87029625802384,2021,17.0,75.0,0.22666666666666666,6.0,29.0,0.20689655172413793,-0.2733333333333333,0.0,-0.2931034482758621,0.0,0.37875000000000003,1,2020-01-01,1.0,1.0,2021,0.0
Vermont,2021-11-01,183983.0,2021,94817.33333333333,194.03941614050876,96287,191.07771557946555,2021,93.0,150.0,0.62,21.0,30.0,0.7,0.12,1.0,0.19999999999999996,0.0,0.65575,1,2014-01-01,1.0,1.0,2021,0.0
Virginia,2021-11-01,1823512.0,2021,1283661.3333333333,142.05553697444603,1298806,140.39910502415296,2021,55.0,100.0,0.55,21.0,40.0,0.525,0.050000000000000044,1.0,0.025000000000000022,1.0,0.53925,1,2019-01-01,1.0,1.0,2021,0.0
Washington,2021-11-01,2047288.0,2021,1115201.8333333333,183.5800425363959,1136840,180.08585201083707,2021,57.0,98.0,0.5816326530612245,29.0,49.0,0.5918367346938775,0.08163265306122447,1.0,0.09183673469387754,1.0,0.5725,1,2014-01-01,1.0,1.0,2021,0.0
West Virginia,2021-11-01,608227.0,2021,439830.0,138.2868380965373,462592,131.48238620641948,2021,23.0,100.0,0.23,11.0,34.0,0.3235294117647059,-0.27,0.0,-0.1764705882352941,0.0,0.29325,1,2014-01-01,1.0,1.0,2021,0.0
Wisconsin,2021-11-01,1324484.0,2021,915257.8333333334,144.71157216718714,951649,139.1777850867284,2021,38.0,99.0,0.3838383838383838,12.0,33.0,0.36363636363636365,-0.11616161616161619,0.0,-0.13636363636363635,1.0,0.493,0,,0.0,1.0,2021,0.0
Wyoming,2021-11-01,72553.0,2021,98604.83333333333,73.57955745915092,93266,77.7914781377994,2021,7.0,60.0,0.11666666666666667,2.0,30.0,0.06666666666666667,-0.3833333333333333,0.0,-0.43333333333333335,0.0,0.2655,0,,0.0,1.0,2021,0.0
Alabama,2021-12-01,1086345.0,2021,1144450.25,94.92286798836385,1174119,92.52426713135551,2021,27.0,105.0,0.2571428571428571,8.0,35.0,0.22857142857142856,-0.24285714285714288,0.0,-0.27142857142857146,0.0,0.3589583333333333,0,,0.0,1.0,2021,0.0
Alaska,2021-12-01,255746.0,2021,113942.5,224.45180683239352,114607,223.15041838631146,2021,15.0,40.0,0.375,7.0,20.0,0.35,-0.125,0.0,-0.15000000000000002,0.0,0.42404166666666665,1,2015-09-01,1.0,1.0,2021,0.0
Arizona,2021-12-01,2139682.0,2021,1349604.9166666667,158.54136077724968,1492698,143.3432616644492,2021,28.0,60.0,0.4666666666666667,14.0,30.0,0.4666666666666667,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.49085416666666665,1,2014-01-01,1.0,1.0,2021,0.0
Arkansas,2021-12-01,1011385.0,2021,740521.1666666666,136.57745997357267,761746,132.7719476045821,2021,22.0,100.0,0.22,7.0,35.0,0.2,-0.28,0.0,-0.3,0.0,0.3459375,1,2014-01-01,1.0,1.0,2021,0.0
California,2021-12-01,13292295.0,2021,6930047.0,191.8067078044348,7534254,176.42483250498324,2021,60.0,80.0,0.75,30.0,40.0,0.75,0.25,1.0,0.25,1.0,0.6257916666666666,1,2014-01-01,1.0,1.0,2021,0.0
Colorado,2021-12-01,1585726.0,2021,797920.5833333334,198.73230909467074,820836,193.1842657973091,2021,41.0,65.0,0.6307692307692307,20.0,35.0,0.5714285714285714,0.13076923076923075,1.0,0.0714285714285714,1.0,0.5502083333333334,1,2014-01-01,1.0,1.0,2021,0.0
Connecticut,2021-12-01,968210.0,2021,508319.0,190.472911695215,530145,182.63116694489244,2021,97.0,151.0,0.6423841059602649,23.0,36.0,0.6388888888888888,0.14238410596026485,1.0,0.13888888888888884,1.0,0.5866874999999999,1,2014-01-01,1.0,1.0,2021,0.0
Delaware,2021-12-01,278171.0,2021,144026.66666666666,193.13853915941493,165961,167.61227035267322,2021,26.0,41.0,0.6341463414634146,14.0,21.0,0.6666666666666666,0.13414634146341464,1.0,0.16666666666666663,1.0,0.5805833333333333,1,2014-01-01,1.0,1.0,2021,0.0
Florida,2021-12-01,4507461.0,2021,4183818.5833333335,107.73557481569418,4384883,102.79546797485817,2021,42.0,120.0,0.35,16.0,40.0,0.4,-0.15000000000000002,0.0,-0.09999999999999998,0.0,0.46699999999999997,0,,0.0,1.0,2021,0.0
Georgia,2021-12-01,2305389.0,2021,2042442.75,112.8741062631988,2209726,104.32917927381042,2021,76.0,180.0,0.4222222222222222,22.0,56.0,0.39285714285714285,-0.07777777777777778,0.0,-0.10714285714285715,0.0,0.49193749999999997,0,,0.0,1.0,2021,0.0
Hawaii,2021-12-01,437335.0,2021,212123.83333333334,206.1696666176911,185180,236.16751269035535,2021,47.0,51.0,0.9215686274509803,24.0,25.0,0.96,0.42156862745098034,1.0,0.45999999999999996,1.0,0.6295208333333333,1,2014-01-01,1.0,1.0,2021,0.0
Idaho,2021-12-01,409836.0,2021,329235.0833333333,124.48126604571557,341618,119.96908827989157,2021,12.0,70.0,0.17142857142857143,7.0,35.0,0.2,-0.32857142857142857,0.0,-0.3,0.0,0.3207916666666667,1,2020-01-01,1.0,1.0,2021,0.0
Illinois,2021-12-01,3555289.0,2021,2137958.5,166.29363946961553,2253479,157.76889866734948,2021,73.0,118.0,0.6186440677966102,41.0,59.0,0.6949152542372882,0.11864406779661019,1.0,0.19491525423728817,1.0,0.5713125,1,2014-01-01,1.0,1.0,2021,0.0
Indiana,2021-12-01,1865268.0,2021,1234214.4166666667,151.12997991367382,1293314,144.22390850172502,2021,29.0,100.0,0.29,11.0,50.0,0.22,-0.21000000000000002,0.0,-0.28,0.0,0.40539583333333334,1,2015-02-01,1.0,1.0,2021,1.0
Iowa,2021-12-01,805021.0,2021,510893.8333333333,157.57109353769846,533922,150.77501957214724,2021,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,0.0,0.44114583333333335,1,2014-01-01,1.0,1.0,2021,0.0
Kansas,2021-12-01,466682.0,2021,507737.4166666667,91.91404546543004,526814,88.58572475294886,2021,41.0,125.0,0.328,11.0,40.0,0.275,-0.172,0.0,-0.22499999999999998,1.0,0.40985416666666663,0,,0.0,1.0,2021,0.0
Kentucky,2021-12-01,1524888.0,2021,1034602.5833333334,147.38876787713414,1057085,144.25405714772228,2021,25.0,100.0,0.25,8.0,38.0,0.21052631578947367,-0.25,0.0,-0.2894736842105263,1.0,0.35812499999999997,1,2014-01-01,1.0,1.0,2021,0.0
Louisiana,2021-12-01,1807746.0,2021,1192904.9166666667,151.54149964033874,1237143,146.12263901586155,2021,35.0,105.0,0.3333333333333333,12.0,39.0,0.3076923076923077,-0.16666666666666669,0.0,-0.1923076923076923,1.0,0.3902083333333333,1,2016-07-01,1.0,1.0,2021,0.0
Maine,2021-12-01,338983.0,2021,213450.91666666666,158.81074923157587,231999,146.11399187065462,2021,80.0,151.0,0.5298013245033113,21.0,35.0,0.6,0.0298013245033113,1.0,0.09999999999999998,1.0,0.5253125000000001,1,2019-01-01,1.0,1.0,2021,0.0
Maryland,2021-12-01,1582312.0,2021,853595.5833333334,185.3702187423455,793697,199.3597052779587,2021,99.0,141.0,0.7021276595744681,32.0,47.0,0.6808510638297872,0.2021276595744681,1.0,0.18085106382978722,0.0,0.6477708333333334,1,2014-01-01,1.0,1.0,2021,0.0
Massachusetts,2021-12-01,1853472.0,2021,990628.5833333334,187.10059765924717,972871,190.5157004371597,2021,128.0,160.0,0.8,37.0,40.0,0.925,0.30000000000000004,1.0,0.42500000000000004,0.0,0.6484166666666666,1,2014-01-01,1.0,1.0,2021,0.0
Michigan,2021-12-01,2868500.0,2021,1909831.9166666667,150.1964636242203,1999842,143.43633147018616,2021,52.0,110.0,0.4727272727272727,16.0,38.0,0.42105263157894735,-0.027272727272727282,0.0,-0.07894736842105265,1.0,0.5026666666666667,1,2014-04-01,1.0,1.0,2021,0.0
Minnesota,2021-12-01,1278802.0,2021,793195.75,161.22148914690985,814317,157.03982601370228,2021,70.0,134.0,0.5223880597014925,31.0,67.0,0.4626865671641791,0.02238805970149249,1.0,-0.03731343283582089,1.0,0.5202083333333334,1,2014-01-01,1.0,1.0,2021,0.0
Mississippi,2021-12-01,714730.0,2021,783599.5833333334,91.21112558018844,831252,85.98234951615153,2021,46.0,122.0,0.3770491803278688,16.0,52.0,0.3076923076923077,-0.12295081967213117,0.0,-0.1923076923076923,0.0,0.40731249999999997,0,,0.0,1.0,2021,0.0
Missouri,2021-12-01,1186274.0,2021,1170081.0833333333,101.38391406350544,1199818,98.87116212625583,2021,48.0,163.0,0.294478527607362,10.0,34.0,0.29411764705882354,-0.20552147239263802,0.0,-0.20588235294117646,0.0,0.4067708333333333,1,2021-07-01,1.0,1.0,2021,0.0
Montana,2021-12-01,303304.0,2021,198711.08333333334,152.63567331632652,210360,144.18330481080054,2021,33.0,100.0,0.33,19.0,50.0,0.38,-0.16999999999999998,0.0,-0.12,0.0,0.395125,1,2016-01-01,1.0,1.0,2021,0.0
Nevada,2021-12-01,835255.0,2021,603680.0,138.36055526106546,595228,140.32521991572978,2021,26.0,42.0,0.6190476190476191,12.0,21.0,0.5714285714285714,0.11904761904761907,1.0,0.0714285714285714,1.0,0.4983958333333333,1,2014-01-01,1.0,1.0,2021,0.0
